_id,customer_id,site_id,building_id,asset_id,asset_no,status,category,type,make,model,serial,level,area,service_status,age,last_test_result,is_active,createdAt,updatedAt,__v,acquisition_cost,criticality_level,current_value,capacity_specifications,energy_rating,last_service_date,next_service_due,notes,qr_code,service_contractor,warranty_expiry,device_id,refrigerant,owner,da19_life_expectancy,installation_date,last_test_date,purchase_cost,current_book_value,weight,current_book_value_aud,date_of_installation,purchase_cost_aud,weight_kgs,refrigerant_consumption,refrigerant_capacity,floor_id
68e243b840665be209209f35,68d3929ae4c5d9b3e920a9df,68d3dc07d910b6e73ca387b9,68d3e1de1bfdc3d6bd004643,14761,VAV-TR-WEST-02,Operational,Other Mech. Equip,VAV - Variable Air Volume Box,Trox,Tvb-a-ssp/7/0/fi//,,Terrace,Terrace - West internal,Contracted,8 Years,Pass,true,2025-10-05T10:08:56.325Z,2025-10-05T10:08:56.325Z,,,Good,,,,,,,,,,3002037,,Landlord,15-25 Yrs,2017-02-01T18:30:00.000Z,2025-02-12T18:30:00.000Z,2978,2085,70,,,,,0.0,,
68e243b840665be209209f2a,68d3929ae4c5d9b3e920a9df,68d3dc07d910b6e73ca387b9,68d3e1de1bfdc3d6bd004643,7927,MSSB 01,Operational,Electrical,Mechanical Services Switch Board,,,,Lvl 19,Level 19 plant room,Contracted,7 Years,Pass,true,2025-10-05T10:08:56.325Z,2025-10-05T10:08:56.325Z,,,Average,,,,,,,,,,,,Landlord,TBC,2018-04-24T18:30:00.000Z,2025-04-03T18:30:00.000Z,5066,3546,59,,,,,0.0,,
68e243b840665be209209f2e,68d3929ae4c5d9b3e920a9df,68d3dc07d910b6e73ca387b9,68d3e1de1bfdc3d6bd004643,13258,Chiller 2,Operational,Chiller System,Chiller - Water Cooled,Smardt,WB080.2EH06.F2HFJA.F2APJA.0NS,8997,Lvl 19,Plant room,Contracted,6 Years,Pass,true,2025-10-05T10:08:56.325Z,2025-10-05T10:08:56.325Z,,,Average,,,,,,,,,,,HFC-R134A,TBC,10-20 Yrs,2019-02-27T18:30:00.000Z,2025-04-09T18:30:00.000Z,8969,6278,63,,,,,TBC,212kg,
68e243b840665be209209f2b,68d3929ae4c5d9b3e920a9df,68d3dc07d910b6e73ca387b9,68d3e1de1bfdc3d6bd004643,7928,MSSB 02,Operational,Electrical,Mechanical Services Switch Board,,,,Lvl 19,Levrl 19 plant room,Contracted,7 Years,Pass,true,2025-10-05T10:08:56.325Z,2025-10-05T10:08:56.325Z,,,Average,,,,,,,,,,,,Landlord,20-25 Yrs,2018-04-24T18:30:00.000Z,2025-04-03T18:30:00.000Z,7169,5018,60,,,,,0.0,,
68e243b840665be209209f2f,68d3929ae4c5d9b3e920a9df,68d3dc07d910b6e73ca387b9,68d3e1de1bfdc3d6bd004643,13259,Chiller 3,Operational,Chiller System,Chiller - Water Cooled,Smardt,WB080.2EH06.F2HFJA.F2APJA.0NS,8997,Roof,Plant room,Contracted,6 Years,Fail,true,2025-10-05T10:08:56.325Z,2025-10-05T10:08:56.325Z,,,Average,,,,,,,,,,,HFC-R134A,Landlord,10-20 Yrs,2019-02-27T18:30:00.000Z,2025-04-09T18:30:00.000Z,6229,4360,64,,,,,TBC,212kg,
68e243b840665be209209f32,68d3929ae4c5d9b3e920a9df,68d3dc07d910b6e73ca387b9,68d3e1de1bfdc3d6bd004643,13491,FCU-G-02,Operational,Air Con,Fan Coil Unit,Temperzone,Imd210-4e,,GF,Front building roof space,Contracted,7 Years,Pass,true,2025-10-05T10:08:56.325Z,2025-10-05T10:08:56.325Z,,,Poor,,,,,,,,,,,R718 - Water,Landlord,15-20 Yrs,2018-06-24T18:30:00.000Z,2025-04-03T18:30:00.000Z,9207,6445,67,,,,,0.0,,
68e243b840665be209209f33,68d3929ae4c5d9b3e920a9df,68d3dc07d910b6e73ca387b9,68d3e1de1bfdc3d6bd004643,13492,FCU-G-01,Operational,Air Con,Fan Coil Unit,Pac air,Pfu 50 -163,Fc18090959,GF,Front build ground level - West,Contracted,7 Years,Pass,true,2025-10-05T10:08:56.325Z,2025-10-05T10:08:56.325Z,,,Average,,,,,,,,,,,R718 - Water,Landlord,7-10 Yrs,2018-06-24T18:30:00.000Z,2025-04-03T18:30:00.000Z,4522,3165,68,,,,,0.0,,
68e243b840665be209209f37,68d3929ae4c5d9b3e920a9df,68d3dc07d910b6e73ca387b9,68d3e1de1bfdc3d6bd004643,14763,VAV-TR-WEST-04,Operational,Other Mech. Equip,VAV - Variable Air Volume Box,Trox,Tvb-a-ssp/7/0/fi//,,Terrace,Terrace - West internal,Contracted,8 Years,Pass,true,2025-10-05T10:08:56.326Z,2025-10-05T10:08:56.326Z,,,Good,,,,,,,,,,3002039,,Landlord,15-25 Yrs,2017-02-01T18:30:00.000Z,2025-02-12T18:30:00.000Z,5700,3990,72,,,,,0.0,,
68e243b840665be209209f3b,68d3929ae4c5d9b3e920a9df,68d3dc07d910b6e73ca387b9,68d3e1de1bfdc3d6bd004643,14767,VAV-PL-WEST-04,Operational,Other Mech. Equip,VAV - Variable Air Volume Box,Trox,Tvb-a-ssp/7/0/fi//,,Plaza,Plaza - West internal,Contracted,8 Years,Pass,true,2025-10-05T10:08:56.326Z,2025-10-05T10:08:56.326Z,,,Good,,,,,,,,,,3002035,,Landlord,15-25 Yrs,2017-02-01T18:30:00.000Z,2025-02-12T18:30:00.000Z,4804,3363,76,,,,,0.0,,
68e243b840665be209209f3d,68d3929ae4c5d9b3e920a9df,68d3dc07d910b6e73ca387b9,68d3e1de1bfdc3d6bd004643,14769,VAV-01-WEST-01,Operational,Other Mech. Equip,VAV - Variable Air Volume Box,Trox,Tvb-a-ssp/7/0/fi//,,Lvl 01,West perimeter,Contracted,8 Years,Pass,true,2025-10-05T10:08:56.326Z,2025-10-05T10:08:56.326Z,,,Good,,,,,,,,,,3002017,,Landlord,15-25 Yrs,2017-02-01T18:30:00.000Z,2025-02-12T18:30:00.000Z,2117,1482,78,,,,,0.0,,
68e243b840665be209209f3e,68d3929ae4c5d9b3e920a9df,68d3dc07d910b6e73ca387b9,68d3e1de1bfdc3d6bd004643,14770,VAV-01-WEST-02,Operational,Other Mech. Equip,VAV - Variable Air Volume Box,Trox,Tvb-a-ssp/7/0/fi//,,Lvl 01,West internal,Contracted,8 Years,Pass,true,2025-10-05T10:08:56.326Z,2025-10-05T10:08:56.326Z,,,Good,,,,,,,,,,3002018,,Landlord,15-25 Yrs,2017-02-01T18:30:00.000Z,2025-02-12T18:30:00.000Z,5557,3890,79,,,,,0.0,,
68e243b840665be209209f38,68d3929ae4c5d9b3e920a9df,68d3dc07d910b6e73ca387b9,68d3e1de1bfdc3d6bd004643,14764,VAV-PL-WEST-01,Operational,Other Mech. Equip,VAV - Variable Air Volume Box,Trox,Tvb-a-ssp/7/0/fi//,,Plaza,Plaza - West perimeter,Contracted,8 Years,Pass,true,2025-10-05T10:08:56.326Z,2025-10-05T10:08:56.326Z,,,Good,,,,,,,,,,3002031,,Landlord,15-25 Yrs,2017-02-01T18:30:00.000Z,2025-02-12T18:30:00.000Z,3273,2291,73,,,,,0.0,,
68e243b840665be209209f3a,68d3929ae4c5d9b3e920a9df,68d3dc07d910b6e73ca387b9,68d3e1de1bfdc3d6bd004643,14766,VAV-PL-WEST-03,Operational,Other Mech. Equip,VAV - Variable Air Volume Box,Trox,Tvb-a-ssp/7/0/fi//,,Plaza,Plaza - West internal,Contracted,8 Years,Pass,true,2025-10-05T10:08:56.326Z,2025-10-05T10:08:56.326Z,,,Good,,,,,,,,,,3002033,,Landlord,15-25 Yrs,2017-02-01T18:30:00.000Z,2025-02-12T18:30:00.000Z,6547,4583,75,,,,,0.0,,
68e243b840665be209209f3c,68d3929ae4c5d9b3e920a9df,68d3dc07d910b6e73ca387b9,68d3e1de1bfdc3d6bd004643,14768,VAV-PL-WEST-05,Operational,Other Mech. Equip,VAV - Variable Air Volume Box,Trox,Tvb-a-ssp/7/0/fi//,,Plaza,Plaza - West perimeter,Contracted,8 Years,Pass,true,2025-10-05T10:08:56.326Z,2025-10-05T10:08:56.326Z,,,Good,,,,,,,,,,3002035,,Landlord,15-25 Yrs,2017-02-01T18:30:00.000Z,2025-02-12T18:30:00.000Z,4091,2864,77,,,,,0.0,,
68e243b840665be209209f39,68d3929ae4c5d9b3e920a9df,68d3dc07d910b6e73ca387b9,68d3e1de1bfdc3d6bd004643,14765,VAV-PL-WEST-02,Operational,Other Mech. Equip,VAV - Variable Air Volume Box,Trox,Tvb-a-ssp/7/0/fi//,,Plaza,Plaza - West internal,Contracted,8 Years,Pass,true,2025-10-05T10:08:56.326Z,2025-10-05T10:08:56.326Z,,,Good,,,,,,,,,,3002032,,Landlord,15-25 Yrs,2017-02-01T18:30:00.000Z,2025-02-12T18:30:00.000Z,4682,3277,74,,,,,0.0,,
68e243b840665be209209f3f,68d3929ae4c5d9b3e920a9df,68d3dc07d910b6e73ca387b9,68d3e1de1bfdc3d6bd004643,14771,VAV-01-WEST-03,Operational,Other Mech. Equip,VAV - Variable Air Volume Box,Trox,Tvb-a-ssp/7/0/fi//,,Lvl 01,West internal,Contracted,8 Years,Pass,true,2025-10-05T10:08:56.326Z,2025-10-05T10:08:56.326Z,,,Good,,,,,,,,,,3002019,,Landlord,15-25 Yrs,2017-02-01T18:30:00.000Z,2025-02-12T18:30:00.000Z,3919,2743,80,,,,,0.0,,
68e243b840665be209209f40,68d3929ae4c5d9b3e920a9df,68d3dc07d910b6e73ca387b9,68d3e1de1bfdc3d6bd004643,14772,VAV-01-WEST-04,Operational,Other Mech. Equip,VAV - Variable Air Volume Box,Trox,Tvb-a-ssp/7/0/fi//,,Lvl 01,West internal,Contracted,8 Years,Pass,true,2025-10-05T10:08:56.326Z,2025-10-05T10:08:56.326Z,,,Good,,,,,,,,,,3002020,,Landlord,15-25 Yrs,2017-02-01T18:30:00.000Z,2025-02-12T18:30:00.000Z,9420,6594,81,,,,,0.0,,
68e243b840665be209209f41,68d3929ae4c5d9b3e920a9df,68d3dc07d910b6e73ca387b9,68d3e1de1bfdc3d6bd004643,14773,VAV-01-WEST-05,Operational,Other Mech. Equip,VAV - Variable Air Volume Box,Trox,Tvb-a-ssp/7/0/fi//,,Lvl 01,West internal,Contracted,8 Years,Pass,true,2025-10-05T10:08:56.326Z,2025-10-05T10:08:56.326Z,,,Good,,,,,,,,,,3002021,,Landlord,15-25 Yrs,2017-02-01T18:30:00.000Z,2025-02-12T18:30:00.000Z,6712,4698,82,,,,,0.0,,
68e243b840665be209209f42,68d3929ae4c5d9b3e920a9df,68d3dc07d910b6e73ca387b9,68d3e1de1bfdc3d6bd004643,14774,VAV-01-WEST-06,Operational,Other Mech. Equip,VAV - Variable Air Volume Box,Trox,Tvb-a-ssp/7/0/fi//,,Lvl 01,West perimeter,Contracted,8 Years,Pass,true,2025-10-05T10:08:56.326Z,2025-10-05T10:08:56.326Z,,,Good,,,,,,,,,,3002022,,Landlord,15-25 Yrs,2017-02-01T18:30:00.000Z,2025-02-12T18:30:00.000Z,9749,6824,83,,,,,0.0,,
68e243b840665be209209f43,68d3929ae4c5d9b3e920a9df,68d3dc07d910b6e73ca387b9,68d3e1de1bfdc3d6bd004643,14775,VAV-01-WEST-07,Operational,Other Mech. Equip,VAV - Variable Air Volume Box,Trox,Tvb-a-ssp/7/0/fi//,,Lvl 01,West perimeter,Contracted,8 Years,Pass,true,2025-10-05T10:08:56.326Z,2025-10-05T10:08:56.326Z,,,Good,,,,,,,,,,3002023,,Landlord,15-25 Yrs,2017-02-01T18:30:00.000Z,2025-02-12T18:30:00.000Z,3374,2362,84,,,,,0.0,,
68e243b840665be209209f44,68d3929ae4c5d9b3e920a9df,68d3dc07d910b6e73ca387b9,68d3e1de1bfdc3d6bd004643,14776,VAV-01-EAST-01,Operational,Other Mech. Equip,VAV - Variable Air Volume Box,Trox,Tvb-a-ssp/7/0/fi//,,Lvl 01,East perimeter,Contracted,8 Years,Pass,true,2025-10-05T10:08:56.326Z,2025-10-05T10:08:56.326Z,,,Good,,,,,,,,,,3002024,,Landlord,15-25 Yrs,2017-02-01T18:30:00.000Z,2025-02-12T18:30:00.000Z,3417,2392,85,,,,,0.0,,
68e243b840665be209209f45,68d3929ae4c5d9b3e920a9df,68d3dc07d910b6e73ca387b9,68d3e1de1bfdc3d6bd004643,14777,VAV-01-EAST-02,Operational,Other Mech. Equip,VAV - Variable Air Volume Box,Trox,Tvb-a-ssp/7/0/fi//,,Lvl 01,East perimeter,Contracted,8 Years,Pass,true,2025-10-05T10:08:56.326Z,2025-10-05T10:08:56.326Z,,,Good,,,,,,,,,,3002025,,Landlord,15-25 Yrs,2017-02-01T18:30:00.000Z,2025-02-12T18:30:00.000Z,1334,934,86,,,,,0.0,,
68e243b840665be209209f46,68d3929ae4c5d9b3e920a9df,68d3dc07d910b6e73ca387b9,68d3e1de1bfdc3d6bd004643,14778,VAV-01-EAST-03,Operational,Other Mech. Equip,VAV - Variable Air Volume Box,Trox,Tvb-a-ssp/7/0/fi//,,Lvl 01,East internal,Contracted,8 Years,Pass,true,2025-10-05T10:08:56.326Z,2025-10-05T10:08:56.326Z,,,Good,,,,,,,,,,3002026,,Landlord,15-25 Yrs,2017-02-01T18:30:00.000Z,2025-02-12T18:30:00.000Z,9476,6633,87,,,,,0.0,,
68e243b840665be209209f47,68d3929ae4c5d9b3e920a9df,68d3dc07d910b6e73ca387b9,68d3e1de1bfdc3d6bd004643,14780,VAV-01-EAST-05,Operational,Other Mech. Equip,VAV - Variable Air Volume Box,Trox,Tvb-a-ssp/7/0/fi//,,Lvl 01,East internal,Contracted,8 Years,Pass,true,2025-10-05T10:08:56.326Z,2025-10-05T10:08:56.326Z,,,Good,,,,,,,,,,3002028,,Landlord,15-25 Yrs,2017-02-01T18:30:00.000Z,2025-02-12T18:30:00.000Z,5274,3692,88,,,,,0.0,,
68e243b840665be209209f48,68d3929ae4c5d9b3e920a9df,68d3dc07d910b6e73ca387b9,68d3e1de1bfdc3d6bd004643,14781,VAV-01-EAST-06,Operational,Other Mech. Equip,VAV - Variable Air Volume Box,Trox,Tvb-a-ssp/7/0/fi//,,Lvl 01,East perimeter,Contracted,8 Years,Pass,true,2025-10-05T10:08:56.326Z,2025-10-05T10:08:56.326Z,,,Average,,,,,,,,,,3002029,,Landlord,15-25 Yrs,2017-02-01T18:30:00.000Z,2025-02-12T18:30:00.000Z,3843,2690,89,,,,,0.0,,
68e243b840665be209209f49,68d3929ae4c5d9b3e920a9df,68d3dc07d910b6e73ca387b9,68d3e1de1bfdc3d6bd004643,14782,VAV-01-EAST-07,Operational,Other Mech. Equip,VAV - Variable Air Volume Box,Trox,Tvb-a-ssp/7/0/fi//,,Lvl 01,East perimeter,Contracted,8 Years,Pass,true,2025-10-05T10:08:56.326Z,2025-10-05T10:08:56.326Z,,,Good,,,,,,,,,,3002030,,Landlord,15-25 Yrs,2017-02-01T18:30:00.000Z,2025-02-12T18:30:00.000Z,3438,2407,90,,,,,0.0,,
68e243b840665be209209f4a,68d3929ae4c5d9b3e920a9df,68d3dc07d910b6e73ca387b9,68d3e1de1bfdc3d6bd004643,14783,VAV-02-WEST-01,Operational,Other Mech. Equip,VAV - Variable Air Volume Box,Trox,Tvb-a-ssp/7/0/fi//,,Lvl 02,West perimeter,Contracted,8 Years,Pass,true,2025-10-05T10:08:56.326Z,2025-10-05T10:08:56.326Z,,,Good,,,,,,,,,,3002001,,Landlord,15-25 Yrs,2017-02-01T18:30:00.000Z,2025-02-12T18:30:00.000Z,2324,1627,91,,,,,0.0,,
68e243b840665be209209f4b,68d3929ae4c5d9b3e920a9df,68d3dc07d910b6e73ca387b9,68d3e1de1bfdc3d6bd004643,14784,VAV-02-WEST-02,Operational,Other Mech. Equip,VAV - Variable Air Volume Box,Trox,Tvb-a-ssp/7/0/fi//,,Lvl 02,West perimeter,Contracted,8 Years,Pass,true,2025-10-05T10:08:56.326Z,2025-10-05T10:08:56.326Z,,,Good,,,,,,,,,,3002002,,Landlord,15-25 Yrs,2017-02-01T18:30:00.000Z,2025-02-12T18:30:00.000Z,6242,4369,92,,,,,0.0,,
68e243b840665be209209f4c,68d3929ae4c5d9b3e920a9df,68d3dc07d910b6e73ca387b9,68d3e1de1bfdc3d6bd004643,14785,VAV-02-WEST-03,Operational,Other Mech. Equip,VAV - Variable Air Volume Box,Trox,Tvb-a-ssp/7/0/fi//,,Lvl 02,West internal,Contracted,8 Years,Pass,true,2025-10-05T10:08:56.326Z,2025-10-05T10:08:56.326Z,,,Good,,,,,,,,,,3002003,,Landlord,15-25 Yrs,2017-02-01T18:30:00.000Z,2025-02-12T18:30:00.000Z,4023,2816,93,,,,,0.0,,
68e243b840665be209209f4d,68d3929ae4c5d9b3e920a9df,68d3dc07d910b6e73ca387b9,68d3e1de1bfdc3d6bd004643,14786,VAV-02-WEST-04,Operational,Other Mech. Equip,VAV - Variable Air Volume Box,Trox,Tvb-a-ssp/7/0/fi//,,Lvl 02,West internal,Contracted,8 Years,Pass,true,2025-10-05T10:08:56.326Z,2025-10-05T10:08:56.326Z,,,Good,,,,,,,,,,3002004,,Landlord,15-25 Yrs,2017-02-01T18:30:00.000Z,2025-02-12T18:30:00.000Z,4305,3014,94,,,,,0.0,,
68e243b840665be209209f4e,68d3929ae4c5d9b3e920a9df,68d3dc07d910b6e73ca387b9,68d3e1de1bfdc3d6bd004643,14787,VAV-02-WEST-05,Operational,Other Mech. Equip,VAV - Variable Air Volume Box,Trox,Tvb-a-ssp/7/0/fi//,,Lvl 02,West internal,Contracted,8 Years,Pass,true,2025-10-05T10:08:56.326Z,2025-10-05T10:08:56.326Z,,,Good,,,,,,,,,,3002005,,Landlord,15-25 Yrs,2017-02-01T18:30:00.000Z,2025-02-12T18:30:00.000Z,7173,5021,95,,,,,0.0,,
68e243b840665be209209f4f,68d3929ae4c5d9b3e920a9df,68d3dc07d910b6e73ca387b9,68d3e1de1bfdc3d6bd004643,14788,VAV-02-WEST-06,Operational,Other Mech. Equip,VAV - Variable Air Volume Box,Trox,Tvb-a-ssp/7/0/fi//,,Lvl 02,West internal,Contracted,8 Years,Pass,true,2025-10-05T10:08:56.326Z,2025-10-05T10:08:56.326Z,,,Good,,,,,,,,,,3002006,,Landlord,15-25 Yrs,2017-02-01T18:30:00.000Z,2025-02-12T18:30:00.000Z,8694,6086,96,,,,,0.0,,
68e243b840665be209209f50,68d3929ae4c5d9b3e920a9df,68d3dc07d910b6e73ca387b9,68d3e1de1bfdc3d6bd004643,14789,VAV-02-WEST-07,Operational,Other Mech. Equip,VAV - Variable Air Volume Box,Trox,Tvb-a-ssp/7/0/fi//,,Lvl 02,West perimeter,Contracted,8 Years,Pass,true,2025-10-05T10:08:56.326Z,2025-10-05T10:08:56.326Z,,,Good,,,,,,,,,,3002007,,Landlord,15-25 Yrs,2017-02-01T18:30:00.000Z,2025-02-12T18:30:00.000Z,7243,5070,97,,,,,0.0,,
68e243b840665be209209f52,68d3929ae4c5d9b3e920a9df,68d3dc07d910b6e73ca387b9,68d3e1de1bfdc3d6bd004643,14791,VAV-02-WEST-08,Operational,Other Mech. Equip,VAV - Variable Air Volume Box,Trox,Tvb-a-ssp/7/0/fi//,,Lvl 02,West perimeter,Contracted,8 Years,Pass,true,2025-10-05T10:08:56.326Z,2025-10-05T10:08:56.326Z,,,Good,,,,,,,,,,3002008,,Landlord,15-25 Yrs,2017-02-01T18:30:00.000Z,2025-02-12T18:30:00.000Z,7620,5334,99,,,,,0.0,,
68e243b840665be209209f53,68d3929ae4c5d9b3e920a9df,68d3dc07d910b6e73ca387b9,68d3e1de1bfdc3d6bd004643,14792,VAV-02-EAST-01,Operational,Other Mech. Equip,VAV - Variable Air Volume Box,Trox,Tvb-a-ssp/7/0/fi//,,Lvl 02,East perimeter,Contracted,8 Years,Pass,true,2025-10-05T10:08:56.326Z,2025-10-05T10:08:56.326Z,,,Good,,,,,,,,,,3002009,,Landlord,15-25 Yrs,2017-02-01T18:30:00.000Z,2025-02-12T18:30:00.000Z,3679,2575,100,,,,,0.0,,
68e243b840665be209209f54,68d3929ae4c5d9b3e920a9df,68d3dc07d910b6e73ca387b9,68d3e1de1bfdc3d6bd004643,14793,VAV-02-EAST-02,Operational,Other Mech. Equip,VAV - Variable Air Volume Box,Trox,Tvb-a-ssp/7/0/fi//,,Lvl 02,East perimeter,Contracted,8 Years,Pass,true,2025-10-05T10:08:56.326Z,2025-10-05T10:08:56.326Z,,,Good,,,,,,,,,,3002010,,Landlord,15-25 Yrs,2017-02-01T18:30:00.000Z,2025-02-12T18:30:00.000Z,7947,5563,101,,,,,0.0,,
68e243b840665be209209f55,68d3929ae4c5d9b3e920a9df,68d3dc07d910b6e73ca387b9,68d3e1de1bfdc3d6bd004643,14794,VAV-02-EAST-03,Operational,Other Mech. Equip,VAV - Variable Air Volume Box,Trox,Tvb-a-ssp/7/0/fi//,,Lvl 02,East internal,Contracted,8 Years,Pass,true,2025-10-05T10:08:56.326Z,2025-10-05T10:08:56.326Z,,,Good,,,,,,,,,,3002011,,Landlord,15-25 Yrs,2017-02-01T18:30:00.000Z,2025-02-12T18:30:00.000Z,1852,1296,102,,,,,0.0,,
68e243b840665be209209f57,68d3929ae4c5d9b3e920a9df,68d3dc07d910b6e73ca387b9,68d3e1de1bfdc3d6bd004643,14796,VAV-02-EAST-05,Operational,Other Mech. Equip,VAV - Variable Air Volume Box,Trox,Tvb-a-ssp/7/0/fi//,,Lvl 02,East internal,Contracted,8 Years,Pass,true,2025-10-05T10:08:56.326Z,2025-10-05T10:08:56.326Z,,,Good,,,,,,,,,,3002013,,Landlord,15-25 Yrs,2017-02-01T18:30:00.000Z,2025-02-12T18:30:00.000Z,1568,1098,104,,,,,0.0,,
68e243b840665be209209f58,68d3929ae4c5d9b3e920a9df,68d3dc07d910b6e73ca387b9,68d3e1de1bfdc3d6bd004643,14797,VAV-02-EAST-06,Operational,Other Mech. Equip,VAV - Variable Air Volume Box,Trox,Tvb-a-ssp/7/0/fi//,,Lvl 02,East internal,Contracted,8 Years,Pass,true,2025-10-05T10:08:56.326Z,2025-10-05T10:08:56.326Z,,,Good,,,,,,,,,,3002014,,Landlord,15-25 Yrs,2017-02-01T18:30:00.000Z,2025-02-12T18:30:00.000Z,2908,2036,105,,,,,0.0,,
68e243b840665be209209f56,68d3929ae4c5d9b3e920a9df,68d3dc07d910b6e73ca387b9,68d3e1de1bfdc3d6bd004643,14795,VAV-02-EAST-04,Operational,Other Mech. Equip,VAV - Variable Air Volume Box,Trox,Tvb-a-ssp/7/0/fi//,,Lvl 02,East internal,Contracted,8 Years,Pass,true,2025-10-05T10:08:56.326Z,2025-10-05T10:08:56.326Z,,,Good,,,,,,,,,,3002012,,Landlord,15-25 Yrs,2017-02-01T18:30:00.000Z,2025-02-12T18:30:00.000Z,6407,4485,103,,,,,0.0,,
68e243b840665be209209f59,68d3929ae4c5d9b3e920a9df,68d3dc07d910b6e73ca387b9,68d3e1de1bfdc3d6bd004643,14798,VAV-02-EAST-07,Operational,Other Mech. Equip,VAV - Variable Air Volume Box,Trox,Tvb-a-ssp/7/0/fi//,,Lvl 02,East perimeter,Contracted,8 Years,Pass,true,2025-10-05T10:08:56.326Z,2025-10-05T10:08:56.326Z,,,Good,,,,,,,,,,3002015,,Landlord,15-25 Yrs,2017-02-01T18:30:00.000Z,2025-02-12T18:30:00.000Z,3705,2594,106,,,,,0.0,,
68e243b840665be209209f5a,68d3929ae4c5d9b3e920a9df,68d3dc07d910b6e73ca387b9,68d3e1de1bfdc3d6bd004643,14799,VAV-02-EAST-08,Operational,Other Mech. Equip,VAV - Variable Air Volume Box,Trox,Tvb-a-ssp/7/0/fi//,,Lvl 02,East internal,Contracted,8 Years,Pass,true,2025-10-05T10:08:56.326Z,2025-10-05T10:08:56.326Z,,,Good,,,,,,,,,,3002016,,Landlord,15-25 Yrs,2017-02-01T18:30:00.000Z,2025-02-12T18:30:00.000Z,6607,4625,107,,,,,0.0,,
68e243b840665be209209f5b,68d3929ae4c5d9b3e920a9df,68d3dc07d910b6e73ca387b9,68d3e1de1bfdc3d6bd004643,14800,VAV-03-WEST-01,Operational,Other Mech. Equip,VAV - Variable Air Volume Box,Trox,Tvb-a-ssp/7/0/fi//,,Lvl 02,West perimeter,Contracted,8 Years,Pass,true,2025-10-05T10:08:56.326Z,2025-10-05T10:08:56.326Z,,,Good,,,,,,,,,,3003016,,Landlord,15-25 Yrs,2017-02-01T18:30:00.000Z,2025-02-12T18:30:00.000Z,3695,2587,108,,,,,0.0,,
68e243b840665be209209f5c,68d3929ae4c5d9b3e920a9df,68d3dc07d910b6e73ca387b9,68d3e1de1bfdc3d6bd004643,14801,VAV-03-WEST-02,Operational,Other Mech. Equip,VAV - Variable Air Volume Box,Trox,Tvb-a-ssp/7/0/fi//,,Lvl 03,West perimeter,Contracted,8 Years,Fail,true,2025-10-05T10:08:56.326Z,2025-10-05T10:08:56.326Z,,,Good,,,,,,,,,,3003015,,Landlord,15-25 Yrs,2017-02-01T18:30:00.000Z,2025-02-09T18:30:00.000Z,8149,5704,109,,,,,0.0,,
68e243b840665be209209f5d,68d3929ae4c5d9b3e920a9df,68d3dc07d910b6e73ca387b9,68d3e1de1bfdc3d6bd004643,14802,VAV-03-WEST-03,Operational,Other Mech. Equip,VAV - Variable Air Volume Box,Trox,Tvb-a-ssp/7/0/fi//,,Lvl 03,West internal,Contracted,8 Years,Pass,true,2025-10-05T10:08:56.326Z,2025-10-05T10:08:56.326Z,,,Good,,,,,,,,,,3003014,,Landlord,15-25 Yrs,2017-02-01T18:30:00.000Z,2025-02-12T18:30:00.000Z,6797,4758,110,,,,,0.0,,
68e243b840665be209209f5e,68d3929ae4c5d9b3e920a9df,68d3dc07d910b6e73ca387b9,68d3e1de1bfdc3d6bd004643,14803,VAV-03-WEST-04,Operational,Other Mech. Equip,VAV - Variable Air Volume Box,Trox,Tvb-a-ssp/7/0/fi//,,Lvl 03,West internal,Contracted,8 Years,Pass,true,2025-10-05T10:08:56.326Z,2025-10-05T10:08:56.326Z,,,Good,,,,,,,,,,3003013,,Landlord,15-25 Yrs,2017-02-01T18:30:00.000Z,2025-02-12T18:30:00.000Z,2929,2050,111,,,,,0.0,,
68e243b840665be209209f60,68d3929ae4c5d9b3e920a9df,68d3dc07d910b6e73ca387b9,68d3e1de1bfdc3d6bd004643,14805,VAV-03-WEST-06,Operational,Other Mech. Equip,VAV - Variable Air Volume Box,Trox,Tvb-a-ssp/7/0/fi//,,Lvl 03,West internal,Contracted,8 Years,Pass,true,2025-10-05T10:08:56.327Z,2025-10-05T10:08:56.327Z,,,Good,,,,,,,,,,3003011,,Landlord,15-25 Yrs,2017-02-01T18:30:00.000Z,2025-02-12T18:30:00.000Z,3960,2772,113,,,,,0.0,,
68e243b840665be209209f5f,68d3929ae4c5d9b3e920a9df,68d3dc07d910b6e73ca387b9,68d3e1de1bfdc3d6bd004643,14804,VAV-03-WEST-05,Operational,Other Mech. Equip,VAV - Variable Air Volume Box,Trox,Tvb-a-ssp/7/0/fi//,,Lvl 03,West internal,Contracted,8 Years,Pass,true,2025-10-05T10:08:56.327Z,2025-10-05T10:08:56.327Z,,,Good,,,,,,,,,,3003012,,Landlord,15-25 Yrs,2017-02-01T18:30:00.000Z,2025-02-12T18:30:00.000Z,3716,2601,112,,,,,0.0,,
